path	action	reason	replacement	original_sha256	recovery
docs/superpowers/specs/2026-06-26-discounted-ppmi-neighbors-design.md	preserve	retained design/behavior contract; not a current operating checklist	-	98014c40a405719ae925c6b581211588d51560785ddc1233a1bd4c9fc4207169	git:c6154036880c87db69c880ba36a22087815b48b0:docs/superpowers/specs/2026-06-26-discounted-ppmi-neighbors-design.md
docs/superpowers/specs/2026-06-26-dynamic-pdf-corpus-design.md	preserve	retained design/behavior contract; not a current operating checklist	-	dc0d836d3fec9a0bf9d2abb7428d83d2bed3d49268c16cafef7f66904423e779	git:c6154036880c87db69c880ba36a22087815b48b0:docs/superpowers/specs/2026-06-26-dynamic-pdf-corpus-design.md
docs/superpowers/specs/2026-06-26-extraction-quality-design.md	preserve	retained design/behavior contract; not a current operating checklist	-	5b2572c0fd38a79e2521f8e2102fbd9ffab563784b169e81928c7db4aeb2ee80	git:c6154036880c87db69c880ba36a22087815b48b0:docs/superpowers/specs/2026-06-26-extraction-quality-design.md
docs/superpowers/specs/2026-06-26-graduation-vertical-slice-design.md	preserve	retained design/behavior contract; not a current operating checklist	-	f7d9248d9d4bae808ab338f8a171518d84b80ea5d15b3d8052cd32e7d482d571	git:c6154036880c87db69c880ba36a22087815b48b0:docs/superpowers/specs/2026-06-26-graduation-vertical-slice-design.md
docs/superpowers/specs/2026-06-26-json-story-contract-design.md	preserve	retained design/behavior contract; not a current operating checklist	-	476d9b0c4ececfcf71bbebde2a99669b6542f7d02349fcaa3ad0748b4e7a36ac	git:c6154036880c87db69c880ba36a22087815b48b0:docs/superpowers/specs/2026-06-26-json-story-contract-design.md
docs/superpowers/specs/2026-06-26-synonym-ppmi-retrieval-design.md	preserve	retained design/behavior contract; not a current operating checklist	-	9f73f70693cb9d0c05d9291c5d3bfe51b95fc94c0880ccca5db5b546ddf106d0	git:c6154036880c87db69c880ba36a22087815b48b0:docs/superpowers/specs/2026-06-26-synonym-ppmi-retrieval-design.md
docs/superpowers/specs/2026-06-26-tfidf-retrieval-design.md	preserve	retained design/behavior contract; not a current operating checklist	-	f48033c44691bb218a896978c039d1fa89dcba4a3a6ff28af1bb2ca019b303f8	git:c6154036880c87db69c880ba36a22087815b48b0:docs/superpowers/specs/2026-06-26-tfidf-retrieval-design.md
docs/superpowers/specs/2026-06-26-tiered-tile-memory-design.md	preserve	retained design/behavior contract; not a current operating checklist	-	852b797bb8e21b6de23f08bb99af7ebe979ec0def1198c74018ad97c088d5009	git:c6154036880c87db69c880ba36a22087815b48b0:docs/superpowers/specs/2026-06-26-tiered-tile-memory-design.md
docs/superpowers/specs/2026-06-27-cce-training-api-maturity-design.md	preserve	retained design/behavior contract; not a current operating checklist	-	47801b12e51c9f1f662502bd79caf74cad364308a2c83d555c3548069ff3ddd6	git:c6154036880c87db69c880ba36a22087815b48b0:docs/superpowers/specs/2026-06-27-cce-training-api-maturity-design.md
docs/superpowers/specs/2026-06-27-consolidation-candidate-cap-design.md	preserve	retained design/behavior contract; not a current operating checklist	-	69b04dd75dc421dc9a31eb96cc10334b21865b17befb217d0331085438183685	git:c6154036880c87db69c880ba36a22087815b48b0:docs/superpowers/specs/2026-06-27-consolidation-candidate-cap-design.md
docs/superpowers/specs/2026-06-27-consolidation-candidate-pruning-design.md	preserve	retained design/behavior contract; not a current operating checklist	-	a103c39eacef79a5bf20aa09c010ca5820c49150444352afaf2aff4b1b7b561b	git:c6154036880c87db69c880ba36a22087815b48b0:docs/superpowers/specs/2026-06-27-consolidation-candidate-pruning-design.md
docs/superpowers/specs/2026-06-27-tile-inverted-index-design.md	preserve	retained design/behavior contract; not a current operating checklist	-	f1bc5233d4cf4acb1bf3ccc1b4772936acd0b8a2c1af2a3717d569879d14fbf7	git:c6154036880c87db69c880ba36a22087815b48b0:docs/superpowers/specs/2026-06-27-tile-inverted-index-design.md
docs/superpowers/specs/2026-06-27-tile-semantic-dedup-design.md	preserve	retained design/behavior contract; not a current operating checklist	-	ff8da21d75487331307b1c691a38333b01bc0b8b6b492e2bc76a190745599303	git:c6154036880c87db69c880ba36a22087815b48b0:docs/superpowers/specs/2026-06-27-tile-semantic-dedup-design.md
docs/superpowers/specs/2026-06-28-supra-qat-scope.md	preserve	retained design/behavior contract; not a current operating checklist	-	c9fc188ced1dc761e29d1ce0aa26269a27daf9daef4a0403bf1f2710edde8724	git:c6154036880c87db69c880ba36a22087815b48b0:docs/superpowers/specs/2026-06-28-supra-qat-scope.md
docs/superpowers/specs/2026-07-02-flagship-harness-design.md	preserve	retained design/behavior contract; not a current operating checklist	-	675fb8b51ba2355490ad0ba800f2754c36d8d583aae19cdb41b43755271011b5	git:c6154036880c87db69c880ba36a22087815b48b0:docs/superpowers/specs/2026-07-02-flagship-harness-design.md
docs/superpowers/specs/2026-07-02-gap-triggered-acquisition-loop-design.md	preserve	retained design/behavior contract; not a current operating checklist	-	7ba3ef81d9ed7756bd97aa8d7d30af3d4a2ab41fe19559933791af089b743c0b	git:c6154036880c87db69c880ba36a22087815b48b0:docs/superpowers/specs/2026-07-02-gap-triggered-acquisition-loop-design.md
docs/superpowers/specs/2026-07-02-unified-base-design.md	preserve	retained design/behavior contract; not a current operating checklist	-	6922b6c952c7ef1f050ac8aba08f333ee27beb433cc9d1f02997a296192c27b3	git:c6154036880c87db69c880ba36a22087815b48b0:docs/superpowers/specs/2026-07-02-unified-base-design.md
docs/superpowers/specs/2026-07-03-fuzzy-tier-flagship-design.md	preserve	retained design/behavior contract; not a current operating checklist	-	798f5393f61e3927c89597dabc4270aa313931f821d6e8c9af0c3c25eb6343be	git:c6154036880c87db69c880ba36a22087815b48b0:docs/superpowers/specs/2026-07-03-fuzzy-tier-flagship-design.md
docs/superpowers/specs/2026-07-03-gpu-forward-design.md	preserve	retained design/behavior contract; not a current operating checklist	-	5511b2b3b9bb70809f2919a8ac20868f89de4dc36d24c1f1df6a8572410c23df	git:c6154036880c87db69c880ba36a22087815b48b0:docs/superpowers/specs/2026-07-03-gpu-forward-design.md
docs/superpowers/specs/2026-07-03-model-merge-scope.md	preserve	retained design/behavior contract; not a current operating checklist	-	2ed0c7a1b03829d4a8229e454b2903aa3892421cf18b5c454522e7ba5d8fcb1b	git:c6154036880c87db69c880ba36a22087815b48b0:docs/superpowers/specs/2026-07-03-model-merge-scope.md
docs/superpowers/specs/2026-07-04-attn-geometry-design.md	preserve	retained design/behavior contract; not a current operating checklist	-	2457d446dfedaef0d2fdedccbc771ca9ef51585563012e1d961b34f9f8b1ed3f	git:c6154036880c87db69c880ba36a22087815b48b0:docs/superpowers/specs/2026-07-04-attn-geometry-design.md
docs/superpowers/specs/2026-07-04-dual-gpu-clgemm-design.md	preserve	retained design/behavior contract; not a current operating checklist	-	a1230af187a170cde9e12064253f56827b427a5a4ba7985d635501230fea5a4d	git:c6154036880c87db69c880ba36a22087815b48b0:docs/superpowers/specs/2026-07-04-dual-gpu-clgemm-design.md
docs/superpowers/specs/2026-07-04-oracle-ladder-design.md	preserve	retained design/behavior contract; not a current operating checklist	-	27ea5196530ae8808ea589ce22628126b26d220dce45f188d90f01aafa508b2c	git:c6154036880c87db69c880ba36a22087815b48b0:docs/superpowers/specs/2026-07-04-oracle-ladder-design.md
docs/superpowers/specs/2026-07-09-gemma4-forward-fix.md	preserve	retained design/behavior contract; not a current operating checklist	-	94c0fd809e988a8e44d9289d9809f9b001f697cd6a04ecb314acc486a4fde1d6	git:c6154036880c87db69c880ba36a22087815b48b0:docs/superpowers/specs/2026-07-09-gemma4-forward-fix.md
docs/superpowers/specs/2026-07-09-prefill-expert-conveyor-design.md	preserve	retained design/behavior contract; not a current operating checklist	-	aae4b625122491d01511efc02d552e7f497a24fe8dd24dd15972bb80ae9e556e	git:c6154036880c87db69c880ba36a22087815b48b0:docs/superpowers/specs/2026-07-09-prefill-expert-conveyor-design.md
docs/superpowers/specs/2026-07-10-dual-gpu-unified-inference.md	preserve	retained design/behavior contract; not a current operating checklist	-	635083e8c95b2a0da35a0b7fa2b92d9f231af9033ad1a89da1206392f48c7ca5	git:c6154036880c87db69c880ba36a22087815b48b0:docs/superpowers/specs/2026-07-10-dual-gpu-unified-inference.md
docs/superpowers/specs/2026-07-10-model-universal-residency.md	preserve	retained design/behavior contract; not a current operating checklist	-	55330db3d7b5ebe697ba3030f362ff29f3dee7c5b1e97c23a6bdd393ff3e3f00	git:c6154036880c87db69c880ba36a22087815b48b0:docs/superpowers/specs/2026-07-10-model-universal-residency.md
docs/superpowers/specs/2026-07-13-expert-streaming-arc.md	preserve	retained design/behavior contract; not a current operating checklist	-	7c29be3312b8659ac90a7c1a478711e62ee6939bbcc05b0b130b872ecde9676a	git:c6154036880c87db69c880ba36a22087815b48b0:docs/superpowers/specs/2026-07-13-expert-streaming-arc.md
docs/superpowers/specs/2026-07-14-qwythos-hybrid-forward-design.md	preserve	retained design/behavior contract; not a current operating checklist	-	de0ced69cb651b3bfcc61d9d773d43ed895bf99475319b9fe47961975f56c198	git:c6154036880c87db69c880ba36a22087815b48b0:docs/superpowers/specs/2026-07-14-qwythos-hybrid-forward-design.md
docs/superpowers/specs/2026-08-16-core-attribution-layer-design.md	preserve	retained design/behavior contract; not a current operating checklist	-	cf99968135e4c3261d7d202e94e4d6877eb3848f191c6e8a2b28d06a3e35fabf	git:c6154036880c87db69c880ba36a22087815b48b0:docs/superpowers/specs/2026-08-16-core-attribution-layer-design.md
docs/superpowers/specs/2026-08-16-mojo-kernel-bridge-design.md	preserve	retained design/behavior contract; not a current operating checklist	-	96667b58d89ccd1b658ae87d33e4cdff947bc18c8865a940cafa13dafc0d6edb	git:c6154036880c87db69c880ba36a22087815b48b0:docs/superpowers/specs/2026-08-16-mojo-kernel-bridge-design.md
docs/superpowers/specs/2026-08-16-qat-modern-block-design.md	preserve	retained design/behavior contract; not a current operating checklist	-	4a46263e7e151347b5a51266739e6125cdb89d071f14c7ab5ff13cb4090b0474	git:c6154036880c87db69c880ba36a22087815b48b0:docs/superpowers/specs/2026-08-16-qat-modern-block-design.md
docs/verified-today.generated.md	preserve	generated claim ledger; only regenerate through its gate	-	b73d3adcdd0c488f01fe7339473b98f666132ad6f80e53b8687529aea99bb359	git:c6154036880c87db69c880ba36a22087815b48b0:docs/verified-today.generated.md
dotnet/Cce.Llm/README.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	dotnet/Cce.Llm/README.md	056d444ecd23f910ee80c4be932b00f4312bf9770550be0907307963ad63789f	attic/documentation-20260906.tar.gz:dotnet/Cce.Llm/README.md
dotnet/Cce/README.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	dotnet/Cce/README.md	eeedd4efa46c33aca56e0d6585a88c1604a85e48cdaf2e1ebea4124a779358a4	attic/documentation-20260906.tar.gz:dotnet/Cce/README.md
dotnet/Llm/README.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	dotnet/Llm/README.md	98d705c38515f8f6b0f69dbeba653ce6b7f8bd2c69326fa6f4d25e254575e3e2	attic/documentation-20260906.tar.gz:dotnet/Llm/README.md
dotnet/Llm/docs/AOT.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	dotnet/Llm/docs/AOT.md	4eb6dff24ec9d2fae16c7822d4d122b9bebab0b7e6796ed8ecf98762beeb66c9	attic/documentation-20260906.tar.gz:dotnet/Llm/docs/AOT.md
dotnet/Llm/docs/ARCHITECTURE.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	dotnet/Llm/docs/ARCHITECTURE.md	9b25e1c1f85dfc7e91f00b10499bbde0f4248aaf9030cd3656919b215f84bca0	attic/documentation-20260906.tar.gz:dotnet/Llm/docs/ARCHITECTURE.md
dotnet/Llm/docs/ATTENTION.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	dotnet/Llm/docs/ATTENTION.md	b42a8dfbbd7a15ef0a2c5e887b6e879b7c94a752341d1de821a034f6721e1949	attic/documentation-20260906.tar.gz:dotnet/Llm/docs/ATTENTION.md
dotnet/Llm/docs/BENCHMARKS.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	dotnet/Llm/docs/BENCHMARKS.md	3b0c290210e39b79db575a8c64047c2c02ab71098553bc59e23058ef825590f9	attic/documentation-20260906.tar.gz:dotnet/Llm/docs/BENCHMARKS.md
dotnet/Llm/docs/CONSTRAINED_DECODING.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	dotnet/Llm/docs/CONSTRAINED_DECODING.md	552aba164b5a5e5585353dec8f2a54117fee70c4c235ae320e5e240147050aed	attic/documentation-20260906.tar.gz:dotnet/Llm/docs/CONSTRAINED_DECODING.md
dotnet/Llm/docs/CUDA.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	dotnet/Llm/docs/CUDA.md	e68c3f542c62452b3710f45f00fb8aa12765bef916892ea4b393915720471a5f	attic/documentation-20260906.tar.gz:dotnet/Llm/docs/CUDA.md
dotnet/Llm/docs/DIAGNOSTICS.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	dotnet/Llm/docs/DIAGNOSTICS.md	269bb80dba02b36b6af391d9e4be44c574877e5523dee292318729b497f02af8	attic/documentation-20260906.tar.gz:dotnet/Llm/docs/DIAGNOSTICS.md
dotnet/Llm/docs/GGUF_FORMAT.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	dotnet/Llm/docs/GGUF_FORMAT.md	088e19f9f39f56d0ab245b75a2b93bfa49d0ae053fcf0bec19d14336159de988	attic/documentation-20260906.tar.gz:dotnet/Llm/docs/GGUF_FORMAT.md
dotnet/Llm/docs/GPU.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	dotnet/Llm/docs/GPU.md	637c49b834ba4c037a28c27cbb46d7cfb2f1bb9890ae42d2c7df17c6d7af55f8	attic/documentation-20260906.tar.gz:dotnet/Llm/docs/GPU.md
dotnet/Llm/docs/KV_CACHE.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	dotnet/Llm/docs/KV_CACHE.md	0462d1d02a79f0445ac130dceef0a4b0fdefa21e5ce861ea135cc69f644e1fcc	attic/documentation-20260906.tar.gz:dotnet/Llm/docs/KV_CACHE.md
dotnet/Llm/docs/LORA.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	dotnet/Llm/docs/LORA.md	ab6b08ff89939618662bdda4c3ff6e1230e4cc78d387ca3e53299a846ab14a41	attic/documentation-20260906.tar.gz:dotnet/Llm/docs/LORA.md
dotnet/Llm/docs/MODEL_CONFIG.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	dotnet/Llm/docs/MODEL_CONFIG.md	446e90eabacf9eb7ae4938edf5907b01df045ce93406101bdea2a648462d1d4e	attic/documentation-20260906.tar.gz:dotnet/Llm/docs/MODEL_CONFIG.md
dotnet/Llm/docs/MULTI_GPU.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	dotnet/Llm/docs/MULTI_GPU.md	53906abc06fb18f3642e484e16b4b444e8f3ee9bf6351c1945bc2625ba6175da	attic/documentation-20260906.tar.gz:dotnet/Llm/docs/MULTI_GPU.md
dotnet/Llm/docs/POSITION_ENCODING.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	dotnet/Llm/docs/POSITION_ENCODING.md	4d4e85802320bdbb24bd2dcb81b9cec6117fd747df204ba26b53aa55ab402e03	attic/documentation-20260906.tar.gz:dotnet/Llm/docs/POSITION_ENCODING.md
dotnet/Llm/docs/QUANTIZATION.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	dotnet/Llm/docs/QUANTIZATION.md	35910936d051c3ee996a09186f2da407fd584e6f88887975751cab4699f5eab2	attic/documentation-20260906.tar.gz:dotnet/Llm/docs/QUANTIZATION.md
dotnet/Llm/docs/ROADMAP.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	dotnet/Llm/docs/ROADMAP.md	eedf2e7b8bc7abf7bcb5ea1e147479862b2b7a7b0711fb1cbfa1b6fda96c3359	attic/documentation-20260906.tar.gz:dotnet/Llm/docs/ROADMAP.md
dotnet/Llm/docs/SAMPLING.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	dotnet/Llm/docs/SAMPLING.md	e60bc951c01e50123d95136c3e6ab0daf581a9b8987020d0b17b6111a84b3bbb	attic/documentation-20260906.tar.gz:dotnet/Llm/docs/SAMPLING.md
dotnet/Llm/docs/SCHEDULING.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	dotnet/Llm/docs/SCHEDULING.md	49ac31fd91a79993898d4b11487618831472f671e96bee65f69867d41682611b	attic/documentation-20260906.tar.gz:dotnet/Llm/docs/SCHEDULING.md
dotnet/Llm/docs/SERVER.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	dotnet/Llm/docs/SERVER.md	82cb6e18b1a5b8e9881e5547189df63c90dd7999c0b109eee00dab743413edb1	attic/documentation-20260906.tar.gz:dotnet/Llm/docs/SERVER.md
dotnet/Llm/docs/SPECULATIVE.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	dotnet/Llm/docs/SPECULATIVE.md	80aa5816cfc24780d2e064095cd0c30eabd4c047adf565dd419ffbf6cc724231	attic/documentation-20260906.tar.gz:dotnet/Llm/docs/SPECULATIVE.md
dotnet/Llm/docs/TELEMETRY.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	dotnet/Llm/docs/TELEMETRY.md	278969ab6e5421426e186fb11ffd661257a8c6772143635e1fb9a10e7aab8329	attic/documentation-20260906.tar.gz:dotnet/Llm/docs/TELEMETRY.md
dotnet/Llm/docs/TOKENIZERS.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	dotnet/Llm/docs/TOKENIZERS.md	696cb48219ad7f33b59459aab2a003c1da515f67702362538ef391b9db1c8acd	attic/documentation-20260906.tar.gz:dotnet/Llm/docs/TOKENIZERS.md
dotnet/Llm/docs/TOOL_CALLING.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	dotnet/Llm/docs/TOOL_CALLING.md	e76bdad0171654980f07c039280d72b56dcfcaf050f760eaa3c1dad69d321bd1	attic/documentation-20260906.tar.gz:dotnet/Llm/docs/TOOL_CALLING.md
dotnet/Llm/docs/WARMUP.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	dotnet/Llm/docs/WARMUP.md	f35bd86f7d848df186b5338cc6a2e5391e2585a30a134edcefee496c558109f0	attic/documentation-20260906.tar.gz:dotnet/Llm/docs/WARMUP.md
dotnet/Llm/docs/review.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	dotnet/Llm/docs/review.md	d08733e0116663b6fdccbfa01d66b37f689cd502f0d8f5910fb6cc2327c441c4	attic/documentation-20260906.tar.gz:dotnet/Llm/docs/review.md
dotnet/Llm/src/CNET.Llm.Cpu/Kernels/RoPE.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	dotnet/Llm/src/CNET.Llm.Cpu/Kernels/RoPE.md	c100f915d46da95e489754227d9589ec194f30f05405a637c35f032b9d08715c	attic/documentation-20260906.tar.gz:dotnet/Llm/src/CNET.Llm.Cpu/Kernels/RoPE.md
dotnet/Llm/src/CNET.Llm.Tokenizers/Bpe/Gpt2TiktokenEncoding.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	dotnet/Llm/src/CNET.Llm.Tokenizers/Bpe/Gpt2TiktokenEncoding.md	59c8dff8191514d5b85cbaf145cf65254014084775e0fed549193f9484471165	attic/documentation-20260906.tar.gz:dotnet/Llm/src/CNET.Llm.Tokenizers/Bpe/Gpt2TiktokenEncoding.md
dotnet/Llm/src/CNET.Llm.Tokenizers/Bpe/SentencePieceEncoding.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	dotnet/Llm/src/CNET.Llm.Tokenizers/Bpe/SentencePieceEncoding.md	6caf764237c362058303de43a57f740d3d208fb3b02983d4f8ef89caa0f0a35b	attic/documentation-20260906.tar.gz:dotnet/Llm/src/CNET.Llm.Tokenizers/Bpe/SentencePieceEncoding.md
english_window_1024_qwythos.candidates.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	0751445c0c9d7aaa50354c97e1a1ab204f193111c87fb7c7c1e8bec15479f677	git:c6154036880c87db69c880ba36a22087815b48b0:english_window_1024_qwythos.candidates.txt
english_window_1024_qwythos.candidates.txt.words.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	ce26ee04dbe7e7cf76dab0fe0130dbabeafd52d223fb1047361cfa8dc3d083b8	git:c6154036880c87db69c880ba36a22087815b48b0:english_window_1024_qwythos.candidates.txt.words.txt
english_window_256.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	a1f590a180c57130d95a69a04b153fa5a230596fdb783a9b663d2b1698081259	git:c6154036880c87db69c880ba36a22087815b48b0:english_window_256.txt
english_window_256.words.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	a570685275c8df1780a21fe4a476808c8659105d4c0ee86111cb4ff984612990	git:c6154036880c87db69c880ba36a22087815b48b0:english_window_256.words.txt
english_window_256_bonsai.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	e334ceca6c6cd34f771a64fff467def9bae4b9ddc66e399c121be524a6cd162c	git:c6154036880c87db69c880ba36a22087815b48b0:english_window_256_bonsai.txt
english_window_256_bonsai_v2.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	f075f7700e1ff0c66c9dfcea912fa6660a51eb452359a2c8589f40be1769adc3	git:c6154036880c87db69c880ba36a22087815b48b0:english_window_256_bonsai_v2.txt
english_window_256_bonsai_v2.words.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	bb91e7882694c3fa1f00f855daa8096be21c51a9df878c73b115a41ad3d3bf4b	git:c6154036880c87db69c880ba36a22087815b48b0:english_window_256_bonsai_v2.words.txt
english_window_256_bonsai_v3.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	3b3008679c085509aec06f123b0ceeb4723a94cf68d9d88ae008b7f665749b31	git:c6154036880c87db69c880ba36a22087815b48b0:english_window_256_bonsai_v3.txt
english_window_256_bonsai_v3.words.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	fcc9e6e731b1eb40d56adc4efe9bd5df1d14556da846f5ae79cd8a9788f092f5	git:c6154036880c87db69c880ba36a22087815b48b0:english_window_256_bonsai_v3.words.txt
english_window_256_bonsai_v4.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	2cdc0d7f19d4b72dfe01fc1e2506333205141d704ca20a9b034da631df798b2a	git:c6154036880c87db69c880ba36a22087815b48b0:english_window_256_bonsai_v4.txt
english_window_256_bonsai_v4.words.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	66cfedce960040456d978a61e1607fedcdf7daf324eb7542f76be942847448d5	git:c6154036880c87db69c880ba36a22087815b48b0:english_window_256_bonsai_v4.words.txt
english_window_256_bonsai_v5.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	46f28cb1d432e42c676080a8f798d7f53d58b3cdf6a0f7448957a37cdb7e4a11	git:c6154036880c87db69c880ba36a22087815b48b0:english_window_256_bonsai_v5.txt
english_window_256_bonsai_v5.words.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	423df148aa4506279865378878f6c314720ebba2031e1cd4eb2d7fc79e9e7b16	git:c6154036880c87db69c880ba36a22087815b48b0:english_window_256_bonsai_v5.words.txt
english_window_256_qwen25.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	e334ceca6c6cd34f771a64fff467def9bae4b9ddc66e399c121be524a6cd162c	git:c6154036880c87db69c880ba36a22087815b48b0:english_window_256_qwen25.txt
english_window_256_qwythos.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	8a150c3fab7c4a9bbbce8828f9a26aecbccb21cc7f5059a1b29a3d7270cce85e	git:c6154036880c87db69c880ba36a22087815b48b0:english_window_256_qwythos.txt
english_window_256_rev.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	7d2e1846055ccd7ae1c874d71a9f2250065c5a8a4952c83e9aba02aacf7c1361	git:c6154036880c87db69c880ba36a22087815b48b0:english_window_256_rev.txt
english_window_256_rev.words.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	1bec9245fe4b71576b95570c4afcbb58757ded11b42281626ab0c14924c4f2e9	git:c6154036880c87db69c880ba36a22087815b48b0:english_window_256_rev.words.txt
experiments/offline_controller/INVESTIGATION.md	preserve	dated/frozen evidence or negative result; preserve exact record	-	3e6f9b29c701c7d7e335c8bc578b1f4ef78c28279d6aeedf052e953dce3bd5d8	git:c6154036880c87db69c880ba36a22087815b48b0:experiments/offline_controller/INVESTIGATION.md
experiments/offline_controller/README.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	experiments/offline_controller/README.md	c63b42dfb16e6b505d44fc0bd46cfa9ffbd6d66a11811adf7ebd939fe52148ef	attic/documentation-20260906.tar.gz:experiments/offline_controller/README.md
goldens_gemma4v2.int8.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	8da92270375c2285354dd8ce8f36887e90289074d1406dda14d97e7c31121f3e	git:c6154036880c87db69c880ba36a22087815b48b0:goldens_gemma4v2.int8.txt
goldens_gemma4v2.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	3dbfeabd561982701038bb830e311f26369869c734b70be72beb65776a031b9b	git:c6154036880c87db69c880ba36a22087815b48b0:goldens_gemma4v2.txt
goldens_qwythos.int8.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	645264ba57f7db4b313cd02a25c70a778ca80ab866a2414b282258d80ae6731f	git:c6154036880c87db69c880ba36a22087815b48b0:goldens_qwythos.int8.txt
goldens_qwythos.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	645264ba57f7db4b313cd02a25c70a778ca80ab866a2414b282258d80ae6731f	git:c6154036880c87db69c880ba36a22087815b48b0:goldens_qwythos.txt
hex_char_contract.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	2e97b681279db81ecaae0ad9f72eb9ea30c294619d4194fa631dcb8540ccadd9	git:c6154036880c87db69c880ba36a22087815b48b0:hex_char_contract.txt
hex_char_weights.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	ffc52d7395bcefb7e61be0c1ffa41f134d6ef5a0932866e8afff95106f810626	git:c6154036880c87db69c880ba36a22087815b48b0:hex_char_weights.txt
hex_value_contract.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	a9dff068402e6cc636cabeae5e3815acd958bcb36bb050a63dd6190c03012be8	git:c6154036880c87db69c880ba36a22087815b48b0:hex_value_contract.txt
hex_value_weights.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	ff6823f92755bb75b873369c1ab1aba59e1c72af3dd50afb4c22074810ff7d0c	git:c6154036880c87db69c880ba36a22087815b48b0:hex_value_weights.txt
increment_contract.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	fc2c8f09323414986e0e739c25a4c1bb23ba1e1623954375d85253a4db2c789d	git:c6154036880c87db69c880ba36a22087815b48b0:increment_contract.txt
increment_weights.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	5d0052fa9e840bda26cc092d655705826f58e4973b24c05c68662132ebf6baed	git:c6154036880c87db69c880ba36a22087815b48b0:increment_weights.txt
layer_idea_conversation.txt	retire	unreferenced speculative transcript with withdrawn claims	docs/ARCHITECTURE.md	926cc1a7be4579f446e0bf13b811d0ab2fa8a048cdf40c2caf1886a78eead1ee	attic/documentation-20260906.tar.gz:layer_idea_conversation.txt
mcp_servers/unlimited-ocr/README.md	rewrite	current guide rewritten against source; original tutorial/evidence archived	mcp_servers/unlimited-ocr/README.md	ea741418fdd9f8ab3fdb8dcfb718ecf4f5349efabde2eaae94db557407703fb5	attic/documentation-20260906.tar.gz:mcp_servers/unlimited-ocr/README.md
